booking_id,booking_date,checkin_date,channel_id,Channel Name,rate_code,gross_revenue,Commission Rate,commission_amount,net_revenue,booking_status
195,15/10/2025,19/10/2025,2,#REF!,PROMO20,"3,579.80",#REF!,591.97,"3,445.24",confirmed
196,13/10/2025,15/10/2025,1,#REF!,CORP,0.00,#REF!,0.00,37.99,cancelled
197,8/12/2025,13/12/2025,1,#REF!,PROMO20,0.00,#REF!,2.21,0.00,cancelled
198,18/11/2025,19/11/2025,1,#REF!,RACK,0.00,#REF!,21.21,0.00,cancelled
199,5/12/2025,8/12/2025,4,#REF!,RACK,0.00,#REF!,11.58,66.38,cancelled
200,23/11/2025,24/11/2025,4,#REF!,CORP,"4,583.70",#REF!,36.11,"7,132.78",confirmed
201,4/12/2025,9/12/2025,3,#REF!,PROMO20,0.00,#REF!,0.00,166.73,cancelled
202,19/12/2025,23/12/2025,1,#REF!,CORP,0.00,#REF!,0.00,0.00,cancelled
203,23/11/2025,27/11/2025,2,#REF!,PROMO20,"4,307.40",#REF!,"2,119.00","3,152.04",confirmed
204,5/11/2025,10/11/2025,1,#REF!,PROMO10,"3,276.90",#REF!,49.45,"3,576.67",confirmed
205,8/11/2025,10/11/2025,2,#REF!,PROMO20,0.00,#REF!,0.00,88.69,cancelled
206,18/10/2025,20/10/2025,3,#REF!,PROMO20,0.00,#REF!,3.31,0.00,cancelled
207,29/12/2025,30/12/2025,1,#REF!,RACK,0.00,#REF!,0.70,0.00,cancelled
208,30/11/2025,5/12/2025,2,#REF!,FLASH,0.00,#REF!,0.00,89.56,cancelled
209,20/10/2025,22/10/2025,2,#REF!,CORP,"2,955.40",#REF!,50.32,"2,090.29",confirmed
210,12/10/2025,14/10/2025,1,#REF!,PROMO10,"5,282.00",#REF!,0.00,"2,758.39",confirmed
211,24/12/2025,27/12/2025,1,#REF!,CORP,0.00,#REF!,63.66,0.00,cancelled
212,21/11/2025,23/11/2025,3,#REF!,RACK,0.00,#REF!,19.10,0.00,cancelled
213,28/10/2025,30/10/2025,1,#REF!,CORP,"2,690.10",#REF!,25.88,"3,067.02",confirmed
214,26/10/2025,28/10/2025,4,#REF!,PROMO10,0.00,#REF!,45.29,0.00,cancelled
215,8/10/2025,13/10/2025,1,#REF!,PROMO20,0.00,#REF!,0.00,0.00,cancelled
216,20/12/2025,22/12/2025,2,#REF!,PROMO10,0.00,#REF!,0.00,0.00,cancelled
217,9/11/2025,13/11/2025,3,#REF!,RACK,0.00,#REF!,5.54,0.00,cancelled
218,17/11/2025,18/11/2025,1,#REF!,FLASH,0.00,#REF!,0.00,0.00,cancelled
219,25/10/2025,29/10/2025,2,#REF!,FLASH,0.00,#REF!,3.06,25.39,cancelled
220,4/10/2025,7/10/2025,2,#REF!,PROMO10,"5,223.40",#REF!,781.69,"3,174.06",confirmed
1,29/10/2025,3/11/2025,1,#REF!,RACK,"4,102.00",#REF!,10.80,"2,816.03",confirmed
2,12/10/2025,13/10/2025,2,#REF!,FLASH,"3,455.90",#REF!,"2,207.40","3,271.95",confirmed
3,31/10/2025,2/11/2025,4,#REF!,PROMO20,"3,729.00",#REF!,"2,005.61","2,128.50",confirmed
4,28/11/2025,2/12/2025,3,#REF!,PROMO20,0.00,#REF!,25.77,0.00,cancelled
5,12/10/2025,14/10/2025,3,#REF!,RACK,"3,598.70",#REF!,"1,046.45","3,372.84",confirmed
6,6/10/2025,10/10/2025,1,#REF!,FLASH,"5,339.10",#REF!,22.75,"1,965.15",confirmed
7,9/11/2025,13/11/2025,3,#REF!,PROMO20,0.00,#REF!,0.00,115.81,cancelled
8,21/11/2025,23/11/2025,4,#REF!,CORP,"5,359.00",#REF!,46.02,"5,456.56",confirmed
9,15/12/2025,16/12/2025,1,#REF!,FLASH,"3,510.90",#REF!,13.41,"3,186.88",confirmed
10,22/12/2025,23/12/2025,2,#REF!,PROMO10,0.00,#REF!,9.95,0.00,cancelled
11,1/12/2025,3/12/2025,1,#REF!,PROMO20,0.00,#REF!,0.00,44.07,cancelled
12,1/11/2025,4/11/2025,2,#REF!,FLASH,"5,637.00",#REF!,"1,001.56",992.98,confirmed
13,16/10/2025,20/10/2025,1,#REF!,FLASH,"6,201.00",#REF!,0.00,"3,738.68",confirmed
14,23/12/2025,28/12/2025,1,#REF!,RACK,0.00,#REF!,0.00,64.26,cancelled
15,15/12/2025,17/12/2025,2,#REF!,PROMO10,"5,775.90",#REF!,491.47,"3,031.50",confirmed
16,26/12/2025,31/12/2025,1,#REF!,FLASH,0.00,#REF!,0.00,28.10,cancelled
17,6/12/2025,11/12/2025,4,#REF!,RACK,"3,054.10",#REF!,915.18,"4,843.71",confirmed
18,3/12/2025,8/12/2025,1,#REF!,PROMO20,"5,190.90",#REF!,0.00,"3,867.32",confirmed
19,11/10/2025,12/10/2025,2,#REF!,CORP,0.00,#REF!,0.00,33.95,cancelled
20,14/11/2025,19/11/2025,2,#REF!,CORP,"4,441.00",#REF!,0.00,"3,409.15",confirmed
21,12/11/2025,14/11/2025,3,#REF!,CORP,0.00,#REF!,0.00,0.00,cancelled
22,7/11/2025,10/11/2025,3,#REF!,PROMO20,0.00,#REF!,54.18,96.46,cancelled
23,23/10/2025,28/10/2025,4,#REF!,RACK,0.00,#REF!,0.00,0.00,cancelled
24,23/10/2025,26/10/2025,3,#REF!,PROMO10,"6,133.40",#REF!,925.00,"3,578.66",confirmed
25,19/10/2025,20/10/2025,4,#REF!,PROMO10,0.00,#REF!,0.00,149.12,cancelled
26,12/12/2025,17/12/2025,1,#REF!,RACK,0.00,#REF!,32.13,0.00,cancelled
27,23/12/2025,27/12/2025,3,#REF!,RACK,0.00,#REF!,0.00,0.00,cancelled
28,9/11/2025,14/11/2025,4,#REF!,PROMO10,"4,041.90",#REF!,"3,890.20","3,000.26",confirmed
29,17/12/2025,20/12/2025,1,#REF!,PROMO20,"2,527.70",#REF!,28.73,"1,829.22",confirmed
30,18/11/2025,23/11/2025,4,#REF!,PROMO20,0.00,#REF!,0.00,30.51,cancelled
31,22/11/2025,24/11/2025,2,#REF!,PROMO10,"4,094.00",#REF!,416.78,"3,286.63",confirmed
32,2/10/2025,7/10/2025,3,#REF!,PROMO20,0.00,#REF!,29.28,149.41,cancelled
33,5/12/2025,10/12/2025,4,#REF!,PROMO20,"4,738.50",#REF!,"2,013.33","3,875.10",confirmed
34,10/10/2025,13/10/2025,4,#REF!,PROMO10,0.00,#REF!,0.00,183.89,cancelled
35,20/11/2025,24/11/2025,4,#REF!,CORP,"6,221.80",#REF!,0.00,"2,444.70",confirmed
36,19/10/2025,22/10/2025,2,#REF!,FLASH,"3,078.60",#REF!,794.98,"2,927.55",confirmed
37,9/12/2025,10/12/2025,2,#REF!,CORP,0.00,#REF!,48.66,65.39,cancelled
38,7/11/2025,8/11/2025,3,#REF!,CORP,"5,154.30",#REF!,0.00,"1,077.60",confirmed
39,17/10/2025,18/10/2025,2,#REF!,RACK,0.00,#REF!,0.00,48.10,cancelled
40,20/10/2025,24/10/2025,2,#REF!,CORP,"7,537.40",#REF!,55.06,"2,873.26",confirmed
41,4/12/2025,8/12/2025,3,#REF!,PROMO10,0.00,#REF!,0.00,0.00,cancelled
42,7/11/2025,11/11/2025,2,#REF!,FLASH,0.00,#REF!,8.80,0.00,cancelled
43,14/12/2025,19/12/2025,2,#REF!,RACK,0.00,#REF!,0.00,0.00,cancelled
44,22/10/2025,23/10/2025,1,#REF!,PROMO10,0.00,#REF!,0.00,0.00,cancelled
45,7/11/2025,12/11/2025,2,#REF!,PROMO20,0.00,#REF!,0.00,0.00,cancelled
46,14/10/2025,18/10/2025,1,#REF!,PROMO20,"5,470.00",#REF!,35.51,"5,286.76",confirmed
47,10/10/2025,12/10/2025,4,#REF!,FLASH,0.00,#REF!,0.00,0.00,cancelled
48,29/12/2025,3/1/2026,1,#REF!,RACK,"5,956.60",#REF!,33.76,"6,406.27",confirmed
49,26/12/2025,28/12/2025,2,#REF!,PROMO10,"4,817.70",#REF!,921.56,"2,219.05",confirmed
50,3/11/2025,6/11/2025,1,#REF!,CORP,0.00,#REF!,5.22,32.64,cancelled
51,9/10/2025,11/10/2025,4,#REF!,PROMO10,"2,819.60",#REF!,"2,180.39","3,172.23",confirmed
52,16/11/2025,19/11/2025,1,#REF!,PROMO20,0.00,#REF!,19.53,0.00,cancelled
53,27/10/2025,31/10/2025,2,#REF!,PROMO20,0.00,#REF!,4.36,0.00,cancelled
54,8/12/2025,13/12/2025,3,#REF!,CORP,"5,675.00",#REF!,14.38,"4,564.87",confirmed
55,19/11/2025,24/11/2025,1,#REF!,PROMO20,0.00,#REF!,0.00,11.99,cancelled
56,16/10/2025,20/10/2025,4,#REF!,PROMO20,"6,366.10",#REF!,646.27,"3,081.85",confirmed
57,20/11/2025,24/11/2025,1,#REF!,PROMO20,"3,461.40",#REF!,26.17,"2,927.61",confirmed
58,18/12/2025,19/12/2025,2,#REF!,CORP,"4,702.00",#REF!,5.42,"3,834.93",confirmed
59,8/11/2025,10/11/2025,4,#REF!,FLASH,"5,160.00",#REF!,"4,517.03","3,113.04",confirmed
60,2/12/2025,6/12/2025,1,#REF!,CORP,0.00,#REF!,0.00,0.00,cancelled
61,10/11/2025,11/11/2025,4,#REF!,CORP,0.00,#REF!,0.00,19.72,cancelled
62,9/10/2025,12/10/2025,1,#REF!,RACK,0.00,#REF!,0.00,0.00,cancelled
63,29/10/2025,30/10/2025,4,#REF!,PROMO10,"3,991.40",#REF!,730.20,"4,391.07",confirmed
64,4/12/2025,8/12/2025,4,#REF!,RACK,"3,721.50",#REF!,305.94,"2,500.32",confirmed
65,29/12/2025,2/1/2026,1,#REF!,RACK,0.00,#REF!,0.00,0.00,cancelled
66,24/12/2025,28/12/2025,4,#REF!,PROMO20,0.00,#REF!,22.56,20.87,cancelled
67,22/11/2025,27/11/2025,2,#REF!,RACK,0.00,#REF!,1.35,85.68,cancelled
68,29/11/2025,2/12/2025,4,#REF!,CORP,0.00,#REF!,0.00,0.00,cancelled
69,24/10/2025,26/10/2025,1,#REF!,PROMO10,0.00,#REF!,9.05,0.00,cancelled
70,30/10/2025,3/11/2025,3,#REF!,PROMO20,0.00,#REF!,14.93,97.07,cancelled
71,27/11/2025,29/11/2025,4,#REF!,PROMO20,"6,601.40",#REF!,"1,127.61","5,451.68",confirmed
72,9/10/2025,13/10/2025,1,#REF!,PROMO10,"4,890.60",#REF!,0.00,728.11,confirmed
73,25/11/2025,26/11/2025,1,#REF!,PROMO20,"5,464.00",#REF!,0.00,"4,458.74",confirmed
74,20/12/2025,23/12/2025,2,#REF!,RACK,"2,601.20",#REF!,398.83,"3,050.32",confirmed
75,14/10/2025,18/10/2025,4,#REF!,PROMO10,0.00,#REF!,0.00,0.00,cancelled
76,17/11/2025,19/11/2025,3,#REF!,PROMO20,0.00,#REF!,0.00,103.18,cancelled
77,22/11/2025,27/11/2025,2,#REF!,PROMO20,0.00,#REF!,0.00,0.00,cancelled
78,16/12/2025,19/12/2025,1,#REF!,PROMO20,"5,084.10",#REF!,0.00,"5,672.16",confirmed
79,17/12/2025,18/12/2025,1,#REF!,CORP,0.00,#REF!,0.00,53.37,cancelled
80,2/12/2025,5/12/2025,1,#REF!,PROMO20,"3,168.90",#REF!,7.36,"2,776.94",confirmed
81,14/11/2025,16/11/2025,1,#REF!,PROMO10,0.00,#REF!,0.00,0.00,cancelled
82,8/12/2025,10/12/2025,1,#REF!,CORP,0.00,#REF!,0.00,56.38,cancelled
83,23/10/2025,24/10/2025,3,#REF!,FLASH,0.00,#REF!,0.00,0.00,cancelled
84,25/12/2025,26/12/2025,4,#REF!,PROMO20,"5,370.00",#REF!,"1,198.77","4,220.72",confirmed
85,4/10/2025,6/10/2025,1,#REF!,RACK,"5,862.00",#REF!,0.00,"5,867.36",confirmed
86,10/11/2025,12/11/2025,1,#REF!,RACK,0.00,#REF!,0.00,1.42,cancelled
87,20/12/2025,23/12/2025,2,#REF!,PROMO10,"3,221.40",#REF!,829.80,"3,703.69",confirmed
88,28/10/2025,2/11/2025,1,#REF!,PROMO10,0.00,#REF!,21.68,41.89,cancelled
89,26/12/2025,29/12/2025,1,#REF!,RACK,"2,844.10",#REF!,0.00,"3,942.51",confirmed
90,8/12/2025,9/12/2025,3,#REF!,RACK,"5,605.00",#REF!,"2,748.34","3,575.54",confirmed
91,17/12/2025,19/12/2025,2,#REF!,PROMO20,0.00,#REF!,17.91,123.76,cancelled
92,13/11/2025,15/11/2025,2,#REF!,PROMO10,0.00,#REF!,0.00,149.67,cancelled
93,21/11/2025,25/11/2025,3,#REF!,PROMO20,0.00,#REF!,0.00,0.00,cancelled
94,25/10/2025,27/10/2025,4,#REF!,CORP,"5,898.10",#REF!,6.14,"4,500.40",confirmed
95,16/11/2025,18/11/2025,2,#REF!,RACK,"4,864.00",#REF!,528.57,"1,963.44",confirmed
96,6/10/2025,9/10/2025,1,#REF!,PROMO20,"3,443.30",#REF!,0.00,"2,434.56",confirmed
97,22/12/2025,24/12/2025,2,#REF!,RACK,"3,897.00",#REF!,0.00,720.27,confirmed
98,28/11/2025,1/12/2025,4,#REF!,RACK,"4,509.00",#REF!,682.09,"3,137.97",confirmed
99,10/12/2025,14/12/2025,1,#REF!,CORP,"5,194.80",#REF!,44.02,"3,258.34",confirmed
100,18/11/2025,23/11/2025,2,#REF!,PROMO10,"5,525.00",#REF!,"1,967.06","2,832.85",confirmed
101,29/10/2025,3/11/2025,1,#REF!,FLASH,"3,199.00",#REF!,6.30,"4,541.62",confirmed
102,23/12/2025,26/12/2025,2,#REF!,CORP,"3,904.20",#REF!,0.00,"4,492.59",confirmed
103,17/11/2025,22/11/2025,4,#REF!,FLASH,"4,167.00",#REF!,256.53,"5,028.37",confirmed
104,27/11/2025,30/11/2025,2,#REF!,RACK,"4,137.70",#REF!,"2,703.77","3,925.15",confirmed
105,15/12/2025,16/12/2025,4,#REF!,RACK,"4,752.90",#REF!,"2,936.10","5,652.80",confirmed
106,14/12/2025,19/12/2025,3,#REF!,FLASH,0.00,#REF!,1.73,63.86,cancelled
107,18/11/2025,23/11/2025,4,#REF!,PROMO20,"5,991.00",#REF!,"1,293.36","3,822.26",confirmed
108,12/10/2025,16/10/2025,3,#REF!,CORP,"5,508.10",#REF!,0.00,"4,226.09",confirmed
109,16/12/2025,18/12/2025,3,#REF!,CORP,"2,517.20",#REF!,0.00,"1,833.58",confirmed
110,17/11/2025,19/11/2025,1,#REF!,PROMO20,0.00,#REF!,2.57,0.00,cancelled
111,24/11/2025,29/11/2025,4,#REF!,PROMO10,"3,816.40",#REF!,"1,223.76",892.47,confirmed
112,2/10/2025,5/10/2025,1,#REF!,PROMO20,0.00,#REF!,0.00,10.51,cancelled
113,10/11/2025,14/11/2025,4,#REF!,PROMO20,"5,346.90",#REF!,"1,385.71","4,648.57",confirmed
114,31/10/2025,1/11/2025,1,#REF!,CORP,"5,553.60",#REF!,24.15,"2,168.09",confirmed
115,2/10/2025,6/10/2025,3,#REF!,FLASH,0.00,#REF!,24.20,52.01,cancelled
116,1/11/2025,6/11/2025,4,#REF!,FLASH,"5,713.00",#REF!,"1,247.20",816.59,confirmed
117,18/12/2025,23/12/2025,2,#REF!,PROMO10,0.00,#REF!,0.00,78.21,cancelled
118,9/10/2025,11/10/2025,3,#REF!,PROMO20,0.00,#REF!,22.66,0.00,cancelled
119,10/10/2025,11/10/2025,2,#REF!,PROMO10,0.00,#REF!,15.61,0.00,cancelled
120,9/11/2025,14/11/2025,2,#REF!,RACK,"3,299.10",#REF!,853.50,"3,803.47",confirmed
121,14/12/2025,18/12/2025,4,#REF!,CORP,"4,264.20",#REF!,7.18,"3,812.37",confirmed
122,13/12/2025,16/12/2025,4,#REF!,RACK,"4,469.00",#REF!,235.47,"1,710.21",confirmed
123,22/12/2025,24/12/2025,1,#REF!,FLASH,0.00,#REF!,17.71,122.54,cancelled
124,24/11/2025,25/11/2025,1,#REF!,CORP,0.00,#REF!,0.00,0.00,cancelled
125,4/11/2025,7/11/2025,2,#REF!,CORP,"5,172.30",#REF!,15.88,"4,604.15",confirmed
126,20/12/2025,21/12/2025,3,#REF!,CORP,0.00,#REF!,0.00,106.19,cancelled
127,25/11/2025,30/11/2025,1,#REF!,CORP,0.00,#REF!,12.57,13.15,cancelled
128,6/11/2025,10/11/2025,4,#REF!,PROMO10,"4,634.00",#REF!,316.67,"3,123.12",confirmed
129,7/10/2025,10/10/2025,1,#REF!,FLASH,"7,397.00",#REF!,19.12,"2,820.16",confirmed
130,19/12/2025,20/12/2025,2,#REF!,PROMO20,0.00,#REF!,0.00,1.16,cancelled
131,10/10/2025,15/10/2025,3,#REF!,FLASH,0.00,#REF!,18.91,42.98,cancelled
132,22/10/2025,25/10/2025,3,#REF!,CORP,0.00,#REF!,0.00,0.00,cancelled
133,31/10/2025,4/11/2025,4,#REF!,FLASH,"3,594.00",#REF!,392.34,"1,394.42",confirmed
134,4/10/2025,9/10/2025,2,#REF!,RACK,"3,209.50",#REF!,760.82,738.04,confirmed
135,28/12/2025,31/12/2025,1,#REF!,PROMO20,0.00,#REF!,0.00,0.00,cancelled
136,20/10/2025,25/10/2025,2,#REF!,CORP,"5,125.50",#REF!,11.01,"1,301.42",confirmed
137,4/10/2025,5/10/2025,3,#REF!,PROMO20,"3,923.00",#REF!,823.61,"2,479.57",confirmed
138,13/11/2025,14/11/2025,2,#REF!,PROMO20,0.00,#REF!,0.00,85.20,cancelled
139,16/10/2025,19/10/2025,3,#REF!,RACK,"5,064.00",#REF!,938.05,"3,847.53",confirmed
140,8/10/2025,13/10/2025,1,#REF!,PROMO20,"4,444.20",#REF!,30.47,"1,228.73",confirmed
141,5/10/2025,8/10/2025,1,#REF!,RACK,0.00,#REF!,13.14,0.00,cancelled
142,11/10/2025,12/10/2025,1,#REF!,PROMO10,"5,292.00",#REF!,0.00,"4,235.27",confirmed
143,10/10/2025,11/10/2025,4,#REF!,PROMO20,"7,282.60",#REF!,"1,261.37",786.98,confirmed
144,29/10/2025,30/10/2025,1,#REF!,RACK,"7,737.60",#REF!,22.28,"3,021.55",confirmed
145,13/11/2025,16/11/2025,1,#REF!,CORP,"3,807.00",#REF!,21.58,"4,302.16",confirmed
146,3/12/2025,7/12/2025,4,#REF!,PROMO20,"4,818.60",#REF!,"1,213.97","3,230.86",confirmed
147,21/12/2025,23/12/2025,4,#REF!,PROMO20,"4,657.00",#REF!,610.85,"2,796.65",confirmed
148,5/10/2025,9/10/2025,2,#REF!,PROMO10,"7,723.30",#REF!,"2,727.74","4,997.51",confirmed
149,27/12/2025,29/12/2025,1,#REF!,RACK,0.00,#REF!,33.22,102.77,cancelled
150,16/10/2025,21/10/2025,2,#REF!,RACK,"4,709.70",#REF!,312.67,891.66,confirmed
151,19/11/2025,23/11/2025,4,#REF!,PROMO10,0.00,#REF!,6.26,0.00,cancelled
152,13/12/2025,14/12/2025,1,#REF!,RACK,0.00,#REF!,0.00,0.00,cancelled
153,5/10/2025,6/10/2025,3,#REF!,RACK,"7,198.10",#REF!,623.57,"2,165.90",confirmed
154,1/10/2025,4/10/2025,4,#REF!,RACK,0.00,#REF!,0.00,1.16,cancelled
155,18/12/2025,20/12/2025,4,#REF!,CORP,"4,444.20",#REF!,8.37,"5,107.34",confirmed
156,14/11/2025,16/11/2025,1,#REF!,PROMO20,"3,640.50",#REF!,0.00,"3,344.33",confirmed
157,9/11/2025,14/11/2025,2,#REF!,RACK,"3,550.00",#REF!,"1,653.90","2,393.41",confirmed
158,27/10/2025,1/11/2025,2,#REF!,FLASH,"4,997.70",#REF!,944.97,"3,590.44",confirmed
159,26/12/2025,28/12/2025,4,#REF!,FLASH,0.00,#REF!,0.00,75.95,cancelled
160,23/10/2025,24/10/2025,3,#REF!,PROMO20,"5,067.90",#REF!,352.87,"3,612.99",confirmed
161,28/10/2025,31/10/2025,2,#REF!,CORP,"3,877.00",#REF!,13.01,713.24,confirmed
162,20/12/2025,25/12/2025,1,#REF!,RACK,"3,887.00",#REF!,0.00,679.32,confirmed
163,22/11/2025,25/11/2025,2,#REF!,CORP,0.00,#REF!,0.00,24.69,cancelled
164,25/10/2025,29/10/2025,2,#REF!,CORP,"6,800.30",#REF!,0.76,"4,130.85",confirmed
165,10/10/2025,14/10/2025,2,#REF!,PROMO20,0.00,#REF!,0.00,90.31,cancelled
166,23/11/2025,24/11/2025,4,#REF!,PROMO20,0.00,#REF!,9.17,0.00,cancelled
167,9/10/2025,10/10/2025,4,#REF!,PROMO20,"3,385.20",#REF!,"1,019.57","1,945.98",confirmed
168,24/10/2025,27/10/2025,2,#REF!,RACK,"5,281.00",#REF!,914.42,"6,125.18",confirmed
169,6/12/2025,8/12/2025,2,#REF!,FLASH,0.00,#REF!,0.00,48.94,cancelled
170,18/11/2025,23/11/2025,4,#REF!,FLASH,"3,971.80",#REF!,"1,214.26","3,449.09",confirmed
171,25/10/2025,28/10/2025,1,#REF!,CORP,0.00,#REF!,24.05,116.96,cancelled
172,5/11/2025,7/11/2025,2,#REF!,CORP,0.00,#REF!,0.00,0.00,cancelled
173,25/11/2025,28/11/2025,2,#REF!,FLASH,"3,507.30",#REF!,"1,767.20","3,218.38",confirmed
174,5/12/2025,9/12/2025,1,#REF!,FLASH,0.00,#REF!,16.23,67.42,cancelled
175,21/11/2025,25/11/2025,2,#REF!,PROMO20,0.00,#REF!,6.47,0.00,cancelled
176,27/12/2025,1/1/2026,1,#REF!,RACK,"4,376.70",#REF!,0.00,"3,860.05",confirmed
177,25/11/2025,26/11/2025,4,#REF!,PROMO20,"2,694.30",#REF!,"2,148.51","2,871.01",confirmed
178,11/10/2025,12/10/2025,1,#REF!,PROMO20,"4,617.00",#REF!,0.00,"4,170.38",confirmed
179,12/10/2025,14/10/2025,3,#REF!,FLASH,"4,856.00",#REF!,953.54,"3,135.71",confirmed
180,7/10/2025,10/10/2025,2,#REF!,CORP,"5,087.70",#REF!,0.00,"1,076.06",confirmed
181,2/11/2025,4/11/2025,4,#REF!,CORP,"6,167.20",#REF!,14.07,"2,272.54",confirmed
182,24/11/2025,27/11/2025,1,#REF!,RACK,0.00,#REF!,0.00,0.00,cancelled
183,27/11/2025,29/11/2025,2,#REF!,CORP,"4,307.40",#REF!,0.00,"4,763.91",confirmed
184,26/12/2025,28/12/2025,4,#REF!,FLASH,0.00,#REF!,0.00,0.00,cancelled
185,4/11/2025,6/11/2025,1,#REF!,RACK,0.00,#REF!,7.68,101.78,cancelled
186,24/11/2025,26/11/2025,4,#REF!,PROMO20,"3,170.70",#REF!,"1,989.19","2,755.60",confirmed
187,12/12/2025,13/12/2025,3,#REF!,RACK,0.00,#REF!,0.00,0.00,cancelled
188,20/12/2025,21/12/2025,2,#REF!,PROMO20,0.00,#REF!,1.89,48.33,cancelled
189,15/12/2025,20/12/2025,1,#REF!,CORP,0.00,#REF!,13.39,0.00,cancelled
190,15/12/2025,18/12/2025,1,#REF!,RACK,"3,492.30",#REF!,14.61,"4,941.91",confirmed
191,25/10/2025,27/10/2025,2,#REF!,PROMO10,"6,882.20",#REF!,556.92,"3,392.58",confirmed
192,22/10/2025,25/10/2025,3,#REF!,PROMO20,"3,766.50",#REF!,881.89,"2,711.91",confirmed
193,16/11/2025,19/11/2025,4,#REF!,PROMO20,0.00,#REF!,27.92,9.23,cancelled
194,31/10/2025,3/11/2025,4,#REF!,CORP,"5,740.80",#REF!,0.00,"4,296.81",confirmed
195,15/10/2025,19/10/2025,2,#REF!,PROMO20,"3,579.80",#REF!,574.34,"2,091.76",confirmed
196,13/10/2025,15/10/2025,1,#REF!,CORP,0.00,#REF!,9.07,69.93,cancelled
197,8/12/2025,13/12/2025,1,#REF!,PROMO20,0.00,#REF!,26.02,0.00,cancelled
198,18/11/2025,19/11/2025,1,#REF!,RACK,0.00,#REF!,0.00,0.00,cancelled
199,5/12/2025,8/12/2025,4,#REF!,RACK,0.00,#REF!,3.58,0.00,cancelled
200,23/11/2025,24/11/2025,4,#REF!,CORP,"6,620.90",#REF!,0.00,"3,983.14",confirmed
201,4/12/2025,9/12/2025,3,#REF!,PROMO20,0.00,#REF!,0.00,0.00,cancelled
202,19/12/2025,23/12/2025,1,#REF!,CORP,0.00,#REF!,0.00,0.00,cancelled
203,23/11/2025,27/11/2025,2,#REF!,PROMO20,"4,307.40",#REF!,853.70,757.95,confirmed
204,5/11/2025,10/11/2025,1,#REF!,PROMO10,"3,641.00",#REF!,37.00,"2,852.22",confirmed
205,8/11/2025,10/11/2025,2,#REF!,PROMO20,0.00,#REF!,0.00,0.00,cancelled
206,18/10/2025,20/10/2025,3,#REF!,PROMO20,0.00,#REF!,2.49,0.00,cancelled
207,29/12/2025,30/12/2025,1,#REF!,RACK,0.00,#REF!,10.10,0.00,cancelled
208,30/11/2025,5/12/2025,2,#REF!,FLASH,0.00,#REF!,40.14,0.00,cancelled
209,20/10/2025,22/10/2025,2,#REF!,CORP,"2,955.40",#REF!,30.50,"4,277.33",confirmed
210,12/10/2025,14/10/2025,1,#REF!,PROMO10,"5,282.00",#REF!,7.54,"2,772.57",confirmed
211,24/12/2025,27/12/2025,1,#REF!,CORP,0.00,#REF!,0.00,68.45,cancelled
212,21/11/2025,23/11/2025,3,#REF!,RACK,0.00,#REF!,0.00,0.00,cancelled
213,28/10/2025,30/10/2025,1,#REF!,CORP,"3,843.00",#REF!,0.00,"3,091.63",confirmed
214,26/10/2025,28/10/2025,4,#REF!,PROMO10,0.00,#REF!,0.00,0.00,cancelled
215,8/10/2025,13/10/2025,1,#REF!,PROMO20,0.00,#REF!,0.00,0.00,cancelled
216,20/12/2025,22/12/2025,2,#REF!,PROMO10,0.00,#REF!,0.00,0.00,cancelled
217,9/11/2025,13/11/2025,3,#REF!,RACK,0.00,#REF!,12.07,0.00,cancelled
218,17/11/2025,18/11/2025,1,#REF!,FLASH,0.00,#REF!,33.10,71.19,cancelled
219,25/10/2025,29/10/2025,2,#REF!,FLASH,0.00,#REF!,1.82,0.00,cancelled
220,4/10/2025,7/10/2025,2,#REF!,PROMO10,"5,223.40",#REF!,234.31,"3,271.88",confirmed
1,29/10/2025,3/11/2025,1,#REF!,RACK,"7,618.00",#REF!,54.25,"2,691.02",confirmed
2,12/10/2025,13/10/2025,2,#REF!,FLASH,"4,443.30",#REF!,873.14,"5,632.61",confirmed
3,31/10/2025,2/11/2025,4,#REF!,PROMO20,"3,729.00",#REF!,850.07,"4,182.12",confirmed
4,28/11/2025,2/12/2025,3,#REF!,PROMO20,0.00,#REF!,41.69,0.00,cancelled
5,12/10/2025,14/10/2025,3,#REF!,RACK,"4,626.90",#REF!,665.00,"1,986.91",confirmed
6,6/10/2025,10/10/2025,1,#REF!,FLASH,"3,696.30",#REF!,0.00,"3,326.93",confirmed
7,9/11/2025,13/11/2025,3,#REF!,PROMO20,0.00,#REF!,0.00,64.81,cancelled
8,21/11/2025,23/11/2025,4,#REF!,CORP,"5,359.00",#REF!,0.00,"4,389.51",confirmed
9,15/12/2025,16/12/2025,1,#REF!,FLASH,"2,730.70",#REF!,0.00,"3,959.46",confirmed
10,22/12/2025,23/12/2025,2,#REF!,PROMO10,0.00,#REF!,0.00,0.00,cancelled
11,1/12/2025,3/12/2025,1,#REF!,PROMO20,0.00,#REF!,25.16,0.00,cancelled
12,1/11/2025,4/11/2025,2,#REF!,FLASH,"3,945.90",#REF!,321.46,"2,423.96",confirmed
13,16/10/2025,20/10/2025,1,#REF!,FLASH,"4,293.00",#REF!,23.49,"2,331.99",confirmed
14,23/12/2025,28/12/2025,1,#REF!,RACK,0.00,#REF!,0.00,45.86,cancelled
15,15/12/2025,17/12/2025,2,#REF!,PROMO10,"3,998.70",#REF!,814.66,"1,797.10",confirmed
16,26/12/2025,31/12/2025,1,#REF!,FLASH,0.00,#REF!,43.53,0.00,cancelled
